,Corpus,Clean,UniqueClean
367,"Deep quantitative/programming background with a graduate degree  M. S. , Ph. D.   in Statistics, Engineering, Computer Science, Mathematics, Operations Research, or Economics, 3+ years of related experience preferred Hands-on experience with Machine Learning and Artificial Intelligence Ability to write code and develop production-ready analytical applications Significant experience working with very large scale  structured and unstructured  data Expertise in at least one of the following  Python, R Excellent written and oral communication skills to clearly present analytical findings and business recommendations.  Highly motivated, productive, and teamwork oriented.  Good project management skills  clear goal setting, well-organized, detailed planning, and ability for tight-timeline deliverables .    Apply critical thinking skills and perform advanced analytics with the goal of solving complex and multi-faceted business problems.  Generate deep insights through the analysis of data and understanding of business processes and turn them into actionable recommendations.  Perform advanced quantitative and statistical analysis of large datasets to identify trends, patterns, and correlations that can be used to improve business performance.  Know what type of algorithm to use and how to implement them Build and deploy prototype solutions to demonstrate ideas and prove concepts.  Develop presentations to summarize and communicate key messages to senior management sponsors and colleagues.  Become a subject matter expert and trusted advisor in the analytics discipline.  Collaborate with others in the organization to develop new ideas and brainstorm potential solutions.  Actively contribute to the continuous learning mindset of the organization by bringing in new ideas and perspectives that stretch the thinking of the group  ",deep quantitativeprogramming background graduate degree ph statistics engineering computer science mathematics operations research economics handson machine artificial intelligence write code develop productionready analytical applications significant scale structured unstructured data expertise least one following python r written oral communication clearly present analytical findings business recommendations highly motivated productive teamwork oriented good project management clear goal setting wellorganized detailed planning tighttimeline deliverables apply critical thinking perform advanced analytics goal solving complex multifaceted business problems generate deep insights analysis data understanding business processes turn actionable recommendations perform advanced quantitative statistical analysis datasets identify trends patterns correlations used improve business performance know type algorithm use implement build deploy prototype solutions demonstrate ideas prove concepts develop presentations summarize communicate key messages senior management sponsors colleagues become subject matter expert trusted advisor analytics discipline collaborate others organization develop ideas brainstorm potential solutions actively contribute continuous mindset organization bringing ideas perspectives stretch thinking group,deep quantitativeprogramming background graduate degree ph statistics engineering computer science mathematics operations research economics handson machine artificial intelligence write code develop productionready analytical applications significant scale structured unstructured data expertise least one following python r written oral communication clearly present findings business recommendations highly motivated productive teamwork oriented good project management clear goal setting wellorganized detailed planning tighttimeline deliverables apply critical thinking perform advanced analytics solving complex multifaceted problems generate insights analysis understanding processes turn actionable quantitative statistical datasets identify trends patterns correlations used improve performance know type algorithm use implement build deploy prototype solutions demonstrate ideas prove concepts presentations summarize communicate key messages senior sponsors colleagues become subject matter expert trusted advisor discipline collaborate others organization brainstorm potential actively contribute continuous mindset bringing perspectives stretch group
368,    Bachelorâs Degree required.  ,bachelors degree,bachelors degree
369,  Business Intel/Dashboard Rept  Perl  PowerShell  Python  SQL    ,business inteldashboard rept perl powershell python sql,business inteldashboard rept perl powershell python sql
370,"      MS/PhD.  Data Science, Statistics, Economics, Computer Science, Mathematics, or related applied quantitative field  Bachelorâs in a highly quantitative/STEM field considered with the right experience  2-5 years hands-on industry  non-academic  experience in Data Science  or equivalent quantitative job title  Experience with regularized regression, random forest, boosting methods, and several other statistical/machine learning methods Experience ingesting and manipulating large volumes of data  both tall and wide  Experience with multiple analytical toolsets and evidence of tool agility",msphd data science statistics economics computer science mathematics applied quantitative bachelors highly quantitativestem considered right handson industry nonacademic data science quantitative job title regularized regression random forest boosting methods several statisticalmachine methods ingesting manipulating volumes data tall wide multiple analytical toolsets evidence tool agility,msphd data science statistics economics computer mathematics applied quantitative bachelors highly quantitativestem considered right handson industry nonacademic job title regularized regression random forest boosting methods several statisticalmachine ingesting manipulating volumes tall wide multiple analytical toolsets evidence tool agility
371,"Masterâs degree in AI/Computer Vision areas   Research, prototype and develop innovative algorithms and solutions for real-time object detection, instance segregation and object tracking.   ",masters degree aicomputer vision areas research prototype develop innovative algorithms solutions realtime object detection instance segregation object tracking,masters degree aicomputer vision areas research prototype develop innovative algorithms solutions realtime object detection instance segregation tracking
372," A master's degree or higher in a quantitative field such as statistics, economics, operations research, mathematics, engineering, or business   Perform analysis that maximizes profits and/or asset growth, and minimizes credit and/or operating lossesand other risk exposures. Provide analytical support on credit, operating losses and other product strategies to ensure companygoals are met. Segment and monitor various credit, deposit and other product groups, vintages, concentration limits, etc. and make recommendations to management based on those trends. Produce performance monitoring and benchmarks regarding growth, mix, delinquency, losses andoverall profitability and performance. Review and analyze trends in current population distributions and recommend strategies. Effectively communicate with Senior Leaders the impact that strategies will have on the company  ",masters degree higher quantitative statistics economics operations research mathematics engineering business perform analysis maximizes profits andor asset growth minimizes credit andor operating lossesand risk exposures analytical support credit operating losses product strategies companygoals met segment monitor various credit deposit product groups vintages concentration limits make recommendations management based trends produce performance monitoring benchmarks regarding growth mix delinquency losses andoverall profitability performance review analyze trends current population distributions recommend strategies effectively communicate senior leaders impact strategies company,masters degree higher quantitative statistics economics operations research mathematics engineering business perform analysis maximizes profits andor asset growth minimizes credit operating lossesand risk exposures analytical support losses product strategies companygoals met segment monitor various deposit groups vintages concentration limits make recommendations management based trends produce performance monitoring benchmarks regarding mix delinquency andoverall profitability review analyze current population distributions recommend effectively communicate senior leaders impact company
373," Possesses a graduate university degree in mathematics, statistics, engineering and/or physics,  PhD preferred  or 5+ years of experience in advanced analytics, finance and/or consulting Advanced skills in Python/R, SQL and Spark Experience using a wide range of analytical techniques  e. g.  supervised learning, clustering, natural language processing  NLP , recommender engines, time series analysis, A/B testing, network/link analysis, sentiment analysis and data visualization   Exhibits advanced critical thinking skills, integrative skills and creativity to drive innovation Demonstrates ability to build a good fact base, apply sound reasoning, and generate relevant recommendations that get implemented and lead to business success Able to work highly independently and manage multiple priorities in an agile fast paced environment Demonstrates solid communication skills  both written and verbal  and relationship management skills at a senior management level   ",possesses graduate university degree mathematics statistics engineering andor physics phd advanced analytics finance andor consulting advanced pythonr sql spark wide range analytical techniques e g supervised clustering natural language processing nlp recommender engines time series analysis ab testing networklink analysis sentiment analysis data visualization exhibits advanced critical thinking integrative creativity drive innovation demonstrates build good fact base apply sound reasoning generate relevant recommendations get implemented lead business success able highly independently manage multiple priorities agile fast paced demonstrates solid communication written verbal relationship management senior management level,possesses graduate university degree mathematics statistics engineering andor physics phd advanced analytics finance consulting pythonr sql spark wide range analytical techniques e g supervised clustering natural language processing nlp recommender engines time series analysis ab testing networklink sentiment data visualization exhibits critical thinking integrative creativity drive innovation demonstrates build good fact base apply sound reasoning generate relevant recommendations get implemented lead business success able highly independently manage multiple priorities agile fast paced solid communication written verbal relationship management senior level
374,"2+ years of relevant work experience, with solid breadth and depth of knowledge of statistical and analytic techniques.  Experience with one or more development methodologies  Agile, Lean, Scrum/Scrum Master  preferred.  Excellent time management and creative problem solving skills.  Excellent written and oral communication skills, with the ability to communicate effectively to both technical and non-technical audiences.  Experience with data analysis in R is required.  Experience with additional languages and/or more extensive proficiency preferred.  Experience with tools for managing software development such as JIRA, Confluence, Github/Gitlab issue tracker, Trello, etc.  Degree in statistics, quantitative social science, computer science, mathematics, or related fields is required.  Graduate-level experience preferred.     Statistical program development to build and enhance frameworks for statistical adjustment and modeling.  Share responsibility for creating/updating requirements, mockups, wireframes, user stories, etc.  Self-manage task assignments  using issue tracker/Kanban boards, etc.   Investigating unexpected results and brainstorming alternative methodological solutions.  Provide peer mentoring of other team members via code reviews, pair programming, unit test/acceptance test reviews, and brainstorming sessions.  Help improve development practices and patterns within the team, such as test-driven development, version control, and use of agile management tools.  Conduct original research-on-research  e. g. , through simulations and/or evaluations of historical data  to improve methodologies, processes, and data integrity for both survey and scanner  point-of-sale  data.  Promote consistency in implementation of designed enhancements across different businesses Maintain relationships with Research Science client teams to understand what is working well with NPD methodology and what could be improved Communicate results and procedures to internal clients   ",relevant solid breadth depth statistical analytic techniques one development methodologies agile lean scrumscrum master time management creative problem solving written oral communication communicate effectively technical nontechnical audiences data analysis r additional languages andor extensive proficiency tools managing software development jira confluence githubgitlab issue tracker trello degree statistics quantitative social science computer science mathematics fields graduatelevel statistical program development build enhance frameworks statistical adjustment modeling share responsibility creatingupdating mockups wireframes user stories selfmanage task assignments issue trackerkanban boards investigating unexpected results brainstorming alternative methodological solutions peer mentoring team members via code reviews pair programming unit testacceptance test reviews brainstorming sessions help improve development practices patterns within team testdriven development version control use agile management tools conduct original researchonresearch e g simulations andor evaluations historical data improve methodologies processes data integrity survey scanner pointofsale data promote consistency implementation designed enhancements across different businesses maintain relationships research science client teams understand well npd methodology could improved communicate results procedures internal clients,relevant solid breadth depth statistical analytic techniques one development methodologies agile lean scrumscrum master time management creative problem solving written oral communication communicate effectively technical nontechnical audiences data analysis r additional languages andor extensive proficiency tools managing software jira confluence githubgitlab issue tracker trello degree statistics quantitative social science computer mathematics fields graduatelevel program build enhance frameworks adjustment modeling share responsibility creatingupdating mockups wireframes user stories selfmanage task assignments trackerkanban boards investigating unexpected results brainstorming alternative methodological solutions peer mentoring team members via code reviews pair programming unit testacceptance test sessions help improve practices patterns within testdriven version control use conduct original researchonresearch e g simulations evaluations historical processes integrity survey scanner pointofsale promote consistency implementation designed enhancements across different businesses maintain relationships research client teams understand well npd methodology could improved procedures internal clients
375,"    Drive measurable marketing results through data-derived insights Lead marketing experiments to create and optimize campaigns Apply advanced statistical methods to model user behavior, media performance, and attribution Problem-solve with the marketing team through data analysis Own marketing dashboards, reports, and forecasts Ensure the quality of our tracking and data Help preserve our culture of fact-based decision making as we scale    2+ years experience in advanced marketing analytics Strong understanding of digital media  search, display, social  and CRM  email, push notifications  MS or PhD degree in a quantitative field  e. g.   statistics, economics, computer science  Expert-level skills in SQL, R, Python, and statistical methods to analyze behavioral data Excellent presentation and communication skills Able to relocate to Pittsburgh, PA ",drive measurable marketing results dataderived insights lead marketing experiments create optimize campaigns apply advanced statistical methods model user behavior media performance attribution problemsolve marketing team data analysis marketing dashboards reports forecasts tracking data help preserve culture factbased decision making scale advanced marketing analytics understanding digital media search display social crm email push notifications ms phd degree quantitative e g statistics economics computer science expertlevel sql r python statistical methods analyze behavioral data presentation communication able relocate pittsburgh pa,drive measurable marketing results dataderived insights lead experiments create optimize campaigns apply advanced statistical methods model user behavior media performance attribution problemsolve team data analysis dashboards reports forecasts tracking help preserve culture factbased decision making scale analytics understanding digital search display social crm email push notifications ms phd degree quantitative e g statistics economics computer science expertlevel sql r python analyze behavioral presentation communication able relocate pittsburgh pa
376,"  Industry recognized expertise 7+ years working with data and relevant computational frameworks and systems 7+ years developing of probabilistic models and machine learning algorithms Proficient level of understanding in the following areas and an expert in at least one  machine learning, probability and statistics  esp.  Bayesian methods , natural language processing, operations research Exceptional problem-solving skills and willingness to learn new concepts, methods, and technologies Expert in data analysis using R or Python  numpy, scipy, matplotlib, scikit-learn, pandas, etc.   programming languages Knowledge of HTML/CSS/Javascript, d3. js and web application frameworks Knowledge of software development and engineering best practices Knowledge of automation, cloud computing platforms and technology  AWS, kubernetes, Jenkins, containers  Experience in database design and SQL Ability to work in a highly agile and collaborative environment Outstanding presentation and communication skills  publication history a plus Ã  Set strategy and assume a leadership role in a domain of expertise within agile, startup environment Develop roadmaps for projects, services, data, and technology Oversee operations of algorithm and system deployments Provide domain expertise within new business development activities Partner with leadership and broader Data Science team to ensure alignment of data science initiatives Lead projects and research initiativesÃ Develop algorithms and predictive models, create prototype systems, visualizations, and web applications Design and analyze experiments Assemble data sets from disparate sources and analyze using appropriate quantitative methodologies, computational frameworks and systems Disseminate findings to non-technical audiences through a variety of media, including interactive visualizations, reports and presentations Mentor junior team membersÃ   ",industry recognized expertise data relevant computational frameworks systems developing probabilistic models machine algorithms proficient level understanding following areas expert least one machine probability statistics esp bayesian methods natural language processing operations research exceptional problemsolving willingness learn concepts methods technologies expert data analysis r python numpy scipy matplotlib scikitlearn pandas programming languages htmlcssjavascript js web application frameworks software development engineering best practices automation cloud computing platforms technology aws kubernetes jenkins containers database design sql highly agile collaborative outstanding presentation communication publication history plus set strategy assume leadership role domain expertise within agile startup develop roadmaps projects services data technology oversee operations algorithm deployments domain expertise within business development activities partner leadership broader data science team alignment data science initiatives lead projects research initiatives develop algorithms predictive models create prototype systems visualizations web applications design analyze experiments assemble data sets disparate sources analyze appropriate quantitative methodologies computational frameworks systems disseminate findings nontechnical audiences variety media interactive visualizations reports presentations mentor junior team members,industry recognized expertise data relevant computational frameworks systems developing probabilistic models machine algorithms proficient level understanding following areas expert least one probability statistics esp bayesian methods natural language processing operations research exceptional problemsolving willingness learn concepts technologies analysis r python numpy scipy matplotlib scikitlearn pandas programming languages htmlcssjavascript js web application software development engineering best practices automation cloud computing platforms technology aws kubernetes jenkins containers database design sql highly agile collaborative outstanding presentation communication publication history plus set strategy assume leadership role domain within startup develop roadmaps projects services oversee algorithm deployments business activities partner broader science team alignment initiatives lead predictive create prototype visualizations applications analyze experiments assemble sets disparate sources appropriate quantitative methodologies disseminate findings nontechnical audiences variety media interactive reports presentations mentor junior members
377,"      Cutting edge NLP expertise and strong intuition for effective techniques Advanced data-science skills including predictive analytics, segmentation techniques, and deep learning Python programming and deep passion for efficient coding principles Comfort with data engineering, SQL and high-performance multi-threaded programming",cutting edge nlp expertise intuition effective techniques advanced datascience predictive analytics segmentation techniques deep python programming deep passion efficient coding principles comfort data engineering sql highperformance multithreaded programming,cutting edge nlp expertise intuition effective techniques advanced datascience predictive analytics segmentation deep python programming passion efficient coding principles comfort data engineering sql highperformance multithreaded
378,"Masterâs or PhD in Statistics, Mathematics, Computer Science, or another quantitative     ",masters phd statistics mathematics computer science another quantitative,masters phd statistics mathematics computer science another quantitative
379,"   Responsible for the development and integration of new or existing applications into the technical infrastructure and existing business processes;Provide technical or functional guidance to project or work teams as needed within a specific discipline;Collaborate on an on-going basis with the Business Systems Analyst;Analyze, design, develop, test, debug, implement, maintain and/or enhance existing or new systems that are reliable and efficient;Extend companyâs data with third party sources of information when needed;Enhance data collection procedures to include information that is relevant for building analytic systems;Verify integrity of data used for analysis;Do ad-hoc analysis and present results in a clear manner;Create automated anomaly detection systems.   Experience working as an IT Data Scientist  5+ years ;Experience with common data science toolkits, such as R, MatLab, etc;Experience with data visualisation tools, such as PowerBI and others;Experience using query languages such as SQL, Hive, etc;Experience with NoSQL databases, such as MongoDB, HBase, etc;Bachelorâs degree  required . ",responsible development integration existing applications technical infrastructure existing business processesprovide technical functional guidance project teams needed within specific disciplinecollaborate ongoing basis business systems analystanalyze design develop test debug implement maintain andor enhance existing systems reliable efficientextend companys data third party sources information neededenhance data collection procedures include information relevant building analytic systemsverify integrity data used analysisdo adhoc analysis present results clear mannercreate automated anomaly detection systems data scientist common data science toolkits r matlab etcexperience data visualisation tools powerbi othersexperience query languages sql hive etcexperience nosql databases mongodb hbase etcbachelors degree,responsible development integration existing applications technical infrastructure business processesprovide functional guidance project teams needed within specific disciplinecollaborate ongoing basis systems analystanalyze design develop test debug implement maintain andor enhance reliable efficientextend companys data third party sources information neededenhance collection procedures include relevant building analytic systemsverify integrity used analysisdo adhoc analysis present results clear mannercreate automated anomaly detection scientist common science toolkits r matlab etcexperience visualisation tools powerbi othersexperience query languages sql hive nosql databases mongodb hbase etcbachelors degree
380,"   Build and test data models for quality control, probabilistic forecasting, and general user-facing standardized analytics.  These models will be developed as a mix of API micro-services and user-facing web / mobile app products Work as the lead data strategist for identifying and integrating new datasets that can be leveraged through our product capabilities and work closely with the VP of Engineering and the Engineering team to strategize and execute the development of data products Be the owner of the data warehouse and be responsible for maintenance and growth of our core datasets   ",build test data models control probabilistic forecasting general userfacing standardized analytics models developed mix api microservices userfacing web mobile app products lead data strategist identifying integrating datasets leveraged product capabilities closely vp engineering engineering team strategize execute development data products owner data warehouse responsible maintenance growth core datasets,build test data models control probabilistic forecasting general userfacing standardized analytics developed mix api microservices web mobile app products lead strategist identifying integrating datasets leveraged product capabilities closely vp engineering team strategize execute development owner warehouse responsible maintenance growth core
381,"    Apply machine learning and pattern recognition to build decision modeling platforms across the company, and collaborate with teams from all areas and levels within the organization to translate relevant business problems into opportunities Leverage developed algorithms to automate unique customer experiences and transform core retail processes Extend/augment company data with third party data, enhance data collection procedures to include information required to build analytic systems Assist with designing and building infrastructure to facilitate analytics and experimentation Present results and make recommendations in a clear manner to senior leadership Provide thought leadership and mentor data science community across the organization  ",apply machine pattern recognition build decision modeling platforms across company collaborate teams areas levels within organization translate relevant business problems opportunities leverage developed algorithms automate unique customer experiences transform core retail processes extendaugment company data third party data enhance data collection procedures include information build analytic systems assist designing building infrastructure facilitate analytics experimentation present results make recommendations clear manner senior leadership thought leadership mentor data science community across organization,apply machine pattern recognition build decision modeling platforms across company collaborate teams areas levels within organization translate relevant business problems opportunities leverage developed algorithms automate unique customer experiences transform core retail processes extendaugment data third party enhance collection procedures include information analytic systems assist designing building infrastructure facilitate analytics experimentation present results make recommendations clear manner senior leadership thought mentor science community
382,"    Supporting data science projects in data acquisition, cleaning, processing.  Researching predictive algorithms using large amounts of structured and unstructured data.  Designing experiments to determine efficacy of solutions.  Providing on-going performance monitoring of decision systems and statistical models First cohort runs from 5/18/2020 - 8/7/2020 for semesters students Second cohort runs from 6/15/2020 - 9/4/2020 for quarters students  ",supporting data science projects data acquisition cleaning processing researching predictive algorithms amounts structured unstructured data designing experiments determine efficacy solutions providing ongoing performance monitoring decision systems statistical models first cohort runs semesters students second cohort runs quarters students,supporting data science projects acquisition cleaning processing researching predictive algorithms amounts structured unstructured designing experiments determine efficacy solutions providing ongoing performance monitoring decision systems statistical models first cohort runs semesters students second quarters
383,"    Everything involved in analyzing a production data set, including  Writing code to transform massive raw data output into a structured, usable form Leveraging more traditional machine learning techniques to uncover hidden relationships in our data sets Conducting statistical analysis of results to prove / disprove hypotheses, and Write up reports that our other team members can use to deliver in a product Interface closely with the Product, Business Development, and Sales teams to answer questions about our data sets that our customers and partners are seeking solutions for   You have an undergraduate or graduate degree in computer science or similar technical field, with significant coursework in mathematics or statistics You have 1-2 years of industry data science experience You have successfully worked with complex data sets and are familiar with Hadoop / Spark You know the ins and outs of Python, especially as it applies to the above data processing frameworks You are capable of quickly coding and prototyping data pipelines involving any combination of Python, Node, bash, and linux command-line tools, especially when applied to large data sets consisting of millions of files You have a working knowledge of the following technologies, or are not afraid of picking them up on the fly  C++, Scala / Spark, R, Matlab, SQL, Cassandra, Docker You are comfortable with running and interpreting common statistical tests, and also with common data science techniques including dimensionality reduction and supervised and unsupervised learning You have great communication skills and ability to work with others You are a strong team player, with a do-whatever-it-takes attitude",everything involved analyzing production data set writing code transform massive raw data output structured usable form leveraging traditional machine techniques uncover hidden relationships data sets conducting statistical analysis results prove disprove hypotheses write reports team members use deliver product interface closely product business development sales teams answer questions data sets customers partners seeking solutions undergraduate graduate degree computer science similar technical significant coursework mathematics statistics industry data science successfully worked complex data sets familiar hadoop spark know ins outs python especially applies data processing frameworks capable quickly coding prototyping data pipelines involving combination python node bash linux commandline tools especially applied data sets consisting millions files following technologies afraid picking fly c scala spark r matlab sql cassandra docker comfortable running interpreting common statistical tests also common data science techniques dimensionality reduction supervised unsupervised great communication others team player dowhateverittakes attitude,everything involved analyzing production data set writing code transform massive raw output structured usable form leveraging traditional machine techniques uncover hidden relationships sets conducting statistical analysis results prove disprove hypotheses write reports team members use deliver product interface closely business development sales teams answer questions customers partners seeking solutions undergraduate graduate degree computer science similar technical significant coursework mathematics statistics industry successfully worked complex familiar hadoop spark know ins outs python especially applies processing frameworks capable quickly coding prototyping pipelines involving combination node bash linux commandline tools applied consisting millions files following technologies afraid picking fly c scala r matlab sql cassandra docker comfortable running interpreting common tests also dimensionality reduction supervised unsupervised great communication others player dowhateverittakes attitude
384,"    Partner with Krakenâs engineering, marketing, product, and finance teams to identify, prioritize, and answer the most important questions where analytics and modeling will have a material impact.  Drive cross functional analytic projects from beginning to end  build relationships with partner teams, frame and structure questions, collect and analyze data, summarize and present key insights in support of decision making.  Work with engineers to evangelize data best practices and implement analytics solutions.  Collaborate with business leaders, subject matter experts, and decision makers to develop success criteria and optimize new products, features, policies, and models.  Communicate key results with self-serve tools  dashboards, analytics tools  for leadership and product management.  Develop anomaly detection, and data modelling tools to monitor key performance indicators to improve the efficiency of the products.  Design experiments for product teams to test hypothesis and help with idea generation and refinement.  Build key datasets and data pipelines using Python/ETL frameworks.    A degree in Statistics, Computer Science, Physical Sciences, Economics, Math or a related technical field.  5+ years industry experience in data science or analytics A consistent track record of performing data analysis using Python, R, and/or SQL Experience using statistics and predictive analytics to solve complex business problems.   The versatility and willingness to learn new technologies on the job.  The ability to clearly communicate complex results to technical and non-technical audiences.  Familiarity with other data tools such as Hive, Vertica, Tableau & Ruby is a plus",partner krakens engineering marketing product finance teams identify prioritize answer important questions analytics modeling material impact drive cross functional analytic projects beginning end build relationships partner teams frame structure questions collect analyze data summarize present key insights support decision making engineers evangelize data best practices implement analytics solutions collaborate business leaders subject matter experts decision makers develop success criteria optimize products features policies models communicate key results selfserve tools dashboards analytics tools leadership product management develop anomaly detection data modelling tools monitor key performance indicators improve efficiency products design experiments product teams test hypothesis help idea generation refinement build key datasets data pipelines pythonetl frameworks degree statistics computer science physical sciences economics math technical industry data science analytics consistent track record performing data analysis python r andor sql statistics predictive analytics solve complex business problems versatility willingness learn technologies job clearly communicate complex results technical nontechnical audiences familiarity data tools hive vertica tableau ruby plus,partner krakens engineering marketing product finance teams identify prioritize answer important questions analytics modeling material impact drive cross functional analytic projects beginning end build relationships frame structure collect analyze data summarize present key insights support decision making engineers evangelize best practices implement solutions collaborate business leaders subject matter experts makers develop success criteria optimize products features policies models communicate results selfserve tools dashboards leadership management anomaly detection modelling monitor performance indicators improve efficiency design experiments test hypothesis help idea generation refinement datasets pipelines pythonetl frameworks degree statistics computer science physical sciences economics math technical industry consistent track record performing analysis python r andor sql predictive solve complex problems versatility willingness learn technologies job clearly nontechnical audiences familiarity hive vertica tableau ruby plus
385," Bachelor's Degree from an accredited college in the math, statistics or associated field 3 years of experience in predictive analytics and data mining 3 years of experience in general purpose programming 3 years of experience leading or assisting team-based projects.  3 years of experience utilizing Microsoft Office Products including Word, Excel and PowerPoint     Data Analytics Development and Consulting.  Provide support with the development and implementation of the Data Analytics vision and strategy.  Provide data mining and predictive analytics expertise in support of marketing and business units and continuous improvement activities.  Research, identify and integrate new data sources, such as benchmarking and customer demographics, and associated analytics as appropriate.  Implement algorithms using advanced mathematical and statistical techniques like machine learning to predict business outcomes and recommend optimal actions to management.  Create integrated models within the Life cycle Customer Journey.  Ensure data is current, accessible, accurate, and usable for analytical projects using tools such as SAS.  Provide proactive guidance and advanced training to other analysts and team-members in descriptive and predictive analytics, data collection, interpretation and analysis of process metrics.  Assist with data gathering and analytics required for compliance with regulations, maintaining an awareness of evolving regulatory guidelines and industry practices.    ",bachelors degree accredited college math statistics associated predictive analytics data mining general purpose programming leading assisting teambased projects utilizing microsoft office products word excel powerpoint data analytics development consulting support development implementation data analytics vision strategy data mining predictive analytics expertise support marketing business units continuous improvement activities research identify integrate data sources benchmarking customer demographics associated analytics appropriate implement algorithms advanced mathematical statistical techniques like machine predict business outcomes recommend optimal actions management create integrated models within life cycle customer journey data current accessible accurate usable analytical projects tools sas proactive guidance advanced training analysts teammembers descriptive predictive analytics data collection interpretation analysis process metrics assist data gathering analytics compliance regulations maintaining awareness evolving regulatory guidelines industry practices,bachelors degree accredited college math statistics associated predictive analytics data mining general purpose programming leading assisting teambased projects utilizing microsoft office products word excel powerpoint development consulting support implementation vision strategy expertise marketing business units continuous improvement activities research identify integrate sources benchmarking customer demographics appropriate implement algorithms advanced mathematical statistical techniques like machine predict outcomes recommend optimal actions management create integrated models within life cycle journey current accessible accurate usable analytical tools sas proactive guidance training analysts teammembers descriptive collection interpretation analysis process metrics assist gathering compliance regulations maintaining awareness evolving regulatory guidelines industry practices
386," Masterâs or PhD degree in Statistics, Biostatistics, Math, Computer Science, Health Economics, Epidemiology, Healthcare Informatics, or Data Science with additional coursework in machine learning, predictive modeling and data management.  5+ yearsâ practical experience with SAS, SQL, ETL, data processing, and database programming 8+ years related experience with healthcare data analytics, statistical analysis, predictive modeling, machine learning techniques, and visualization tools.  Excellent problem solving skills, critical thinking and conceptual thinking abilities Strong organizational, management and leadership skills Substantial experience in SAS or SQL, and other programming languages Advanced, in-depth specialization in mathematical analysis methods, predictive modeling, statistical analyses, and big data technologies such as Python, R, Hadoop or Hive.  Strong ability to communicate technical, statistical concepts and implications to non-technical teams and leaders across the business and in the external health care environment.  Extensive background in data mining and statistical analysis and skills, such as distributions, statistical testing, regression, etc.   Mastery of various data structures and common methods in data transformation Excellent pattern recognition and predictive modeling skills Experience with data visualization tools Excellent communication skills Desired Skills Extensive knowledge on health care industry, products, systems, business strategies and products and experience in healthcare industry is highly desired Hands-on experience doing statistical analysis in healthcare is extremely preferred, along with experience using real-world data  preferably EHR and claims data  Strong expertise in statistical modeling techniques such as linear regression, logistic regression, survival analysis, GLM, tree models  Random Forests and GBM , cluster analysis, principal components, feature creation, and validation.  Strong expertise in regularization techniques  Ridge, Lasso, elastic nets , variable selection techniques, feature creation  transformation, binning, high level categorical reduction, etc.   and validation  hold-outs, CV, bootstrap .      ",masters phd degree statistics biostatistics math computer science health economics epidemiology healthcare informatics data science additional coursework machine predictive modeling data management practical sas sql etl data processing database programming healthcare data analytics statistical analysis predictive modeling machine techniques visualization tools problem solving critical thinking conceptual thinking abilities organizational management leadership substantial sas sql programming languages advanced indepth specialization mathematical analysis methods predictive modeling statistical analyses big data technologies python r hadoop hive communicate technical statistical concepts implications nontechnical teams leaders across business external health care extensive background data mining statistical analysis distributions statistical testing regression mastery various data structures common methods data transformation pattern recognition predictive modeling data visualization tools communication desired extensive health care industry products systems business strategies products healthcare industry highly desired handson statistical analysis healthcare extremely along realworld data preferably ehr claims data expertise statistical modeling techniques linear regression logistic regression survival analysis glm tree models random forests gbm cluster analysis principal components feature creation validation expertise regularization techniques ridge lasso elastic nets variable selection techniques feature creation transformation binning level categorical reduction validation holdouts cv bootstrap,masters phd degree statistics biostatistics math computer science health economics epidemiology healthcare informatics data additional coursework machine predictive modeling management practical sas sql etl processing database programming analytics statistical analysis techniques visualization tools problem solving critical thinking conceptual abilities organizational leadership substantial languages advanced indepth specialization mathematical methods analyses big technologies python r hadoop hive communicate technical concepts implications nontechnical teams leaders across business external care extensive background mining distributions testing regression mastery various structures common transformation pattern recognition communication desired industry products systems strategies highly handson extremely along realworld preferably ehr claims expertise linear logistic survival glm tree models random forests gbm cluster principal components feature creation validation regularization ridge lasso elastic nets variable selection binning level categorical reduction holdouts cv bootstrap
