,Corpus,Clean,UniqueClean
318," Comfortable working with ambiguity  e. g.  imperfect data, loosely defined concepts, ideas, or goals  and translating these into more tangible outputs Strong analytical and critical thinking skills Self-motivated.  Capable of working with little or no supervision Strong written and verbal communication skills Enjoy challenging and thought-provoking work and have a strong desire to learn and progress Ability to manage multiple tasks and requests Must demonstrate a positive, team-focused attitude Ability to react positively under pressure to meet tight deadlines Good inter-personal skills combined with willingness to listen Structured, disciplined approach to work, with attention to detail Flexible â able to meet changing requirements and priorities Maintenance of up-to-date knowledge in the appropriate technical areas Able to work in a global, multicultural environment Work on new and innovative portfolio construction and analytics applications along with other experienced developers.  Identify, ingest, and enrich a diverse set of structured and unstructured big data into datasets for analysis.  Operate and extend the data research platform to deliver production-quality data on time for analysis.  Own end-to-end data workflows and develop deep domain expertise to ensure data quality and completeness Experiment with new technologies and acquire new skills to find creative solutions to the unique challenges we will encounter along the way  Masters in Statistics, Computer Science or other similar advanced degrees from a top tier educational institution preferred CFA, CPA, CIPM, CAIA, and/or FRM preferred, but not required.  ",comfortable ambiguity e g imperfect data loosely defined concepts ideas goals translating tangible outputs analytical critical thinking selfmotivated capable little supervision written verbal communication enjoy challenging thoughtprovoking desire learn progress manage multiple tasks requests must demonstrate positive teamfocused attitude react positively pressure meet tight deadlines good interpersonal combined willingness listen structured disciplined approach attention detail flexible able meet changing priorities maintenance uptodate appropriate technical areas able global multicultural innovative portfolio construction analytics applications along experienced developers identify ingest enrich diverse set structured unstructured big data datasets analysis operate extend data research platform deliver productionquality data time analysis endtoend data workflows develop deep domain expertise data completeness experiment technologies acquire find creative solutions unique challenges encounter along way masters statistics computer science similar advanced degrees top tier educational institution cfa cpa cipm caia andor frm,comfortable ambiguity e g imperfect data loosely defined concepts ideas goals translating tangible outputs analytical critical thinking selfmotivated capable little supervision written verbal communication enjoy challenging thoughtprovoking desire learn progress manage multiple tasks requests must demonstrate positive teamfocused attitude react positively pressure meet tight deadlines good interpersonal combined willingness listen structured disciplined approach attention detail flexible able changing priorities maintenance uptodate appropriate technical areas global multicultural innovative portfolio construction analytics applications along experienced developers identify ingest enrich diverse set unstructured big datasets analysis operate extend research platform deliver productionquality time endtoend workflows develop deep domain expertise completeness experiment technologies acquire find creative solutions unique challenges encounter way masters statistics computer science similar advanced degrees top tier educational institution cfa cpa cipm caia andor frm
319,"  Extensive experience using statistics, mathematics, algorithms and programming languages to solve big data challenges.  Fluent in structured and unstructured data, its management, and modern data transformation methodologies.  Ability to define and create complex models to pull valuable insights, predictions and innovation from data.  Effectively and creatively tell stories and create visualizations to describe and communicate data insights.  Strong analytical and problem-solving skills.  Excellent written and verbal communication skills; mastery in English and local language.  Ability to effectively communicate data insights and negotiate options at senior management levels.   Mines data using modern tools and programming languages.  Defines and implements models to uncover patterns and predictions creating business value and innovation.  Manages relationships with business partners to evaluate and foster data driven innovation, provide domain-specific expertise in cross-organization projects/initiatives.  Ties insights into effective visualizations communicating business value and innovation potential.  Maintains proficiency within the data science domain by keeping up with technology and trend shifts.  Contributes to industry data science domain initiatives.  Leads project team s  of data science professionals, assuring insights are communicated regularly and effectively, reviewing designs, models and accuracy and data compliance.  Collaborates and communicates with project team regarding project progress and issue resolution.  Communicates and drives data insights/innovation into the business.  Represents the data science team for all phases of larger and more-complex development projects.  Provides guidance, training and mentoring to less experienced staff members.  Strong Scala, Python programming experience is a must Databricks Spark experience  Bachelor's, Master's or PHD degree in Mathematics, Economics, Physics, Computer Science, or equivalent.  6-10 yearsâ professional experience.  ",extensive statistics mathematics algorithms programming languages solve big data challenges fluent structured unstructured data management modern data transformation methodologies define create complex models pull valuable insights predictions innovation data effectively creatively tell stories create visualizations describe communicate data insights analytical problemsolving written verbal communication mastery english local language effectively communicate data insights negotiate options senior management levels mines data modern tools programming languages defines implements models uncover patterns predictions creating business value innovation manages relationships business partners evaluate foster data driven innovation domainspecific expertise crossorganization projectsinitiatives ties insights effective visualizations communicating business value innovation potential maintains proficiency within data science domain keeping technology trend shifts contributes industry data science domain initiatives leads project team data science professionals assuring insights communicated regularly effectively reviewing designs models accuracy data compliance collaborates communicates project team regarding project progress issue resolution communicates drives data insightsinnovation business represents data science team phases larger morecomplex development projects provides guidance training mentoring less experienced staff members scala python programming must databricks spark bachelors masters phd degree mathematics economics physics computer science professional,extensive statistics mathematics algorithms programming languages solve big data challenges fluent structured unstructured management modern transformation methodologies define create complex models pull valuable insights predictions innovation effectively creatively tell stories visualizations describe communicate analytical problemsolving written verbal communication mastery english local language negotiate options senior levels mines tools defines implements uncover patterns creating business value manages relationships partners evaluate foster driven domainspecific expertise crossorganization projectsinitiatives ties effective communicating potential maintains proficiency within science domain keeping technology trend shifts contributes industry initiatives leads project team professionals assuring communicated regularly reviewing designs accuracy compliance collaborates communicates regarding progress issue resolution drives insightsinnovation represents phases larger morecomplex development projects provides guidance training mentoring less experienced staff members scala python must databricks spark bachelors masters phd degree economics physics computer professional
320,"  Thrives in a fast-paced, startup environment, is adaptable and versatile 3+ years of python Experience in python data libraries  pandas, luigi, dask, etc  Solid understanding of data structures and algorithms Building distributed data systems    ",thrives fastpaced startup adaptable versatile python python data libraries pandas luigi dask solid understanding data structures algorithms building distributed data systems,thrives fastpaced startup adaptable versatile python data libraries pandas luigi dask solid understanding structures algorithms building distributed systems
321," Over five years of experience as a DBA Working knowledge of Oracle Autonomous Data Warehouse environments in Oracleâs OCI  Oracle Cloud Infrastructure  Experience in tuning and optimizing DB performance Knowledge of DB security best practices, and back and recovery processes Experience in developing data architectures Years of experience in ETL  Extract, Load, and Transform  from various data sources Knowledge of Big Data and Time-series databases Data Cleansing expertise Working knowledge of data analysis / data science   Over five years of experience as a DBA Working knowledge of Oracle Autonomous Data Warehouse environments in Oracleâs OCI  Oracle Cloud Infrastructure  Experience in tuning and optimizing DB performance Knowledge of DB security best practices, and back and recovery processes Experience in developing data architectures Years of experience in ETL  Extract, Load, and Transform  from various data sources Knowledge of Big Data and Time-series databases Data Cleansing expertise Working knowledge of data analysis / data science  ",five dba oracle autonomous data warehouse environments oracles oci oracle cloud infrastructure tuning optimizing db performance db security best practices back recovery processes developing data architectures etl extract load transform various data sources big data timeseries databases data cleansing expertise data analysis data science five dba oracle autonomous data warehouse environments oracles oci oracle cloud infrastructure tuning optimizing db performance db security best practices back recovery processes developing data architectures etl extract load transform various data sources big data timeseries databases data cleansing expertise data analysis data science,five dba oracle autonomous data warehouse environments oracles oci cloud infrastructure tuning optimizing db performance security best practices back recovery processes developing architectures etl extract load transform various sources big timeseries databases cleansing expertise analysis science
322,"3+ years working with SQL and experience working with relational databases, query authoring  SQL  as well as working familiarity with a variety of databases.  Experience building and optimizing data pipelines, architectures and data sets.  Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.  Strong analytic skills related to working with unstructured datasets.  Build processes supporting data transformation, data structures, metadata, dependency and workload management.  A successful history of manipulating, processing and extracting value from large disconnected datasets.  Working knowledge of message queuing and stream processing Strong project management and organizational skills.  Experience supporting and working with cross-functional teams in a dynamic environment.  We are looking for a candidate with 3+ years of experience in a Data Engineer or Database Developer role Experience with big data tools  Azure SQL Server Analysis Services, Azure Data Warehouse Experience with relational SQL and NoSQL databases Experience with SQL Server Enterprise and Microsoft Master Data Services would be a plus Experience with data pipeline and workflow management tools  Azure Service Bus, Azure Data Pipelines, Dell Boomi or similar technologies Experience with Azure cloud services Experience with object-oriented/object function scripting languages  C , C++, JavaScript, etc.   Create and maintain master data solutions for critical business data Create and maintain optimal data pipeline architecture Assemble large, complex data sets that meet functional / non-functional business requirements.  Identify, design, and implement internal process improvements  automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.  Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and Azure or similar cloud âbig dataâ technologies.  Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.  Work with data and analytics experts to strive for greater functionality in our data systems.    ",sql relational databases query authoring sql well familiarity variety databases building optimizing data pipelines architectures data sets performing root cause analysis internal external data processes answer specific business questions identify opportunities improvement analytic unstructured datasets build processes supporting data transformation data structures metadata dependency workload management successful history manipulating processing extracting value disconnected datasets message queuing stream processing project management organizational supporting crossfunctional teams dynamic looking candidate data engineer database developer role big data tools azure sql server analysis services azure data warehouse relational sql nosql databases sql server enterprise microsoft master data services would plus data pipeline workflow management tools azure service bus azure data pipelines dell boomi similar technologies azure cloud services objectorientedobject function scripting languages c c javascript create maintain master data solutions critical business data create maintain optimal data pipeline architecture assemble complex data sets meet functional nonfunctional business identify design implement internal process improvements automating manual processes optimizing data delivery redesigning infrastructure greater scalability build infrastructure optimal extraction transformation loading data wide variety data sources sql azure similar cloud big data technologies stakeholders executive product data design teams assist datarelated technical issues support data infrastructure needs data analytics experts strive greater functionality data systems,sql relational databases query authoring well familiarity variety building optimizing data pipelines architectures sets performing root cause analysis internal external processes answer specific business questions identify opportunities improvement analytic unstructured datasets build supporting transformation structures metadata dependency workload management successful history manipulating processing extracting value disconnected message queuing stream project organizational crossfunctional teams dynamic looking candidate engineer database developer role big tools azure server services warehouse nosql enterprise microsoft master would plus pipeline workflow service bus dell boomi similar technologies cloud objectorientedobject function scripting languages c javascript create maintain solutions critical optimal architecture assemble complex meet functional nonfunctional design implement process improvements automating manual delivery redesigning infrastructure greater scalability extraction loading wide sources stakeholders executive product assist datarelated technical issues support needs analytics experts strive functionality systems
323,"Education - Sys/Div/Mkt/Local Manager - Bachelor's Degree and minimum of 3 years leadership experience OR minimum of 5 years leadership experience in the discipline OR Master's Degree and no experience.  Bachelor's Degree in Information Systems, Business, Engineering or closely related field Experience - 5+ years of experience in data engineering and/or devops 1 years of production experience with the SQL Server ecosystem 2 years of production experience with cloud or distributed platforms and architectures such as Azure, AWS, Spark, and/or Docker Skills - Python or Scala; advanced SQL Knowledge of and experience with DevOps concepts, tools, and architectures Comfort with Linux and Windows server environments, web APIs Experience with Airflow or similar orchestration tools.  SSIS experience helpful.    Design, build, test, and maintain data pipelines integrating data from source systems into a cohesive data warehouse and other repositories for reporting and analysis.  Expand and maintain source control, build scripts, and other elements supporting increasingly continuous deployment.  Institute a testing framework for data pipelines and schemas and write tests.  Coordinate the automated transfer of data between local and remote systems.  Work with data science and analytics team to deploy machine learning models.  Implement tools to monitor data quality, availability, and pipeline performance.  Work with IT to plan and execute further improvements to Supply Chain's data platform as needed, potentially including cloud  e. g, Azure or AWS , containerization  e. g. , Docker , or other  e. g. , Spark  components.    ",education sysdivmktlocal manager bachelors degree minimum leadership minimum leadership discipline masters degree bachelors degree information systems business engineering closely data engineering andor devops production sql server ecosystem production cloud distributed platforms architectures azure aws spark andor docker python scala advanced sql devops concepts tools architectures comfort linux windows server environments web apis airflow similar orchestration tools ssis helpful design build test maintain data pipelines integrating data source systems cohesive data warehouse repositories reporting analysis expand maintain source control build scripts elements supporting increasingly continuous deployment institute testing framework data pipelines schemas write tests coordinate automated transfer data local remote systems data science analytics team deploy machine models implement tools monitor data availability pipeline performance plan execute improvements supply chains data platform needed potentially cloud e g azure aws containerization e g docker e g spark components,education sysdivmktlocal manager bachelors degree minimum leadership discipline masters information systems business engineering closely data andor devops production sql server ecosystem cloud distributed platforms architectures azure aws spark docker python scala advanced concepts tools comfort linux windows environments web apis airflow similar orchestration ssis helpful design build test maintain pipelines integrating source cohesive warehouse repositories reporting analysis expand control scripts elements supporting increasingly continuous deployment institute testing framework schemas write tests coordinate automated transfer local remote science analytics team deploy machine models implement monitor availability pipeline performance plan execute improvements supply chains platform needed potentially e g containerization components
324," 3+ years previous consulting experience preferred 3+ years architecting and implementing Microsoft Azure, Amazon Web Services, and/or Google Cloud Platform infrastructure and topologies Experience implementing core infrastructure, networking, and cloud-based services for business teams or consumers Experience implementing Lambda architecture-based data designs Deep product knowledge and understanding of Azure, AWS, and/or GCP Experience configuring and tuning virtual private clouds Practical experience sizing hardware and storage needs Strong analytical problem solving ability Good written and verbal communication + presentation skills Self-starter with the ability to work independently or as part of a project team Capability to execute performance analysis, troubleshooting, and remediation Knowledge of High Availability and Disaster Recovery principles, patterns, and usage Understanding of the cloud ecosystem and leading emerging technologies/interdependencies   Work as part of a team to design and develop cloud data solutions Gather technical requirements, assess client capabilities, and analyze findings to provide appropriate cloud solution recommendations and adoption strategy Define Cloud Data strategies, including designing multi-phased implementation roadmaps Lead analysis, architecture, design, and development of data warehouse and business intelligence solutions Be versed in Amazon Web Services, Google Cloud Platform, and/or Microsoft Azure cloud solutions, architecture, related technologies, and their interdependencies Research, analyze, recommend, and select technical approaches for solving development and integration problems Learn and adopt new tools/techniques to increase performance, automation, and scalability Assist business development teams with pre-sales activities and RFPs Understand how to translate business goals and drivers into a technical solution Provide technical direction and oversight to cloud implementation teams  ",previous consulting architecting implementing microsoft azure amazon web services andor google cloud platform infrastructure topologies implementing core infrastructure networking cloudbased services business teams consumers implementing lambda architecturebased data designs deep product understanding azure aws andor gcp configuring tuning virtual private clouds practical sizing hardware storage needs analytical problem solving good written verbal communication presentation selfstarter independently part project team capability execute performance analysis troubleshooting remediation availability disaster recovery principles patterns usage understanding cloud ecosystem leading emerging technologiesinterdependencies part team design develop cloud data solutions gather technical assess client capabilities analyze findings appropriate cloud solution recommendations adoption strategy define cloud data strategies designing multiphased implementation roadmaps lead analysis architecture design development data warehouse business intelligence solutions versed amazon web services google cloud platform andor microsoft azure cloud solutions architecture technologies interdependencies research analyze recommend select technical approaches solving development integration problems learn adopt toolstechniques increase performance automation scalability assist business development teams presales activities rfps understand translate business goals drivers technical solution technical direction oversight cloud implementation teams,previous consulting architecting implementing microsoft azure amazon web services andor google cloud platform infrastructure topologies core networking cloudbased business teams consumers lambda architecturebased data designs deep product understanding aws gcp configuring tuning virtual private clouds practical sizing hardware storage needs analytical problem solving good written verbal communication presentation selfstarter independently part project team capability execute performance analysis troubleshooting remediation availability disaster recovery principles patterns usage ecosystem leading emerging technologiesinterdependencies design develop solutions gather technical assess client capabilities analyze findings appropriate solution recommendations adoption strategy define strategies designing multiphased implementation roadmaps lead architecture development warehouse intelligence versed technologies interdependencies research recommend select approaches integration problems learn adopt toolstechniques increase automation scalability assist presales activities rfps understand translate goals drivers direction oversight
325,"Bachelorâs in computer science or related field is required  masters preferred You have a minimum of 7 years of experience in the design, development, and deployment of large-scale, distributed, and cloud-deployed software services. Expected to be an expert in SQL and RDBMS.  Good at modeling data for relational, analytical and big data workloadsYou have a minimum of 4 years of experience in Big Data software development technologies  e. g. , Hadoop, Hive, Spark, Kafka  and exposure to resource/cluster management technologies. Minimum of 3 year of experience with AWS  e. g. , EC2, S3, EMR, SNS, SQS, Aurora, Redshift . Experience with various software technologies/solutions and understand where to use them. 2 years of experience with Data Virtualization like Denodo  Ability to quickly identify an opportunity and recommend possible technical solutions. Utilize multiple development languages/tools such as Python, SPARK, Hive to build prototypes and evaluate results for effectiveness and feasibility. Operationalize data ingestion and data-analytic tools for enterprise use. Utilize tools available to you across AWS ServicesDevelop real-time data ingestion and stream-analytic solutions leveraging technologies such as Kafka, Apache Spark, NIFI, Python, HBase and Hadoop. Custom Data pipeline development  Cloud and locally hosted Work heavily within AWS and Hadoop ecosystemsProvide support for deployed data applications and analytical models by being a trusted advisor to Data Scientists and other data consumers by identifying data problems and guiding issue resolution with partner Data Engineers and source data providers. Provide subject matter expertise in the analysis, preparation of specifications and plans for the development of data processes. Ensure proper data governance policies are followed by implementing or validating Data Lineage, Quality checks, classification, etc  ",bachelors computer science masters minimum design development deployment largescale distributed clouddeployed software services expected expert sql rdbms good modeling data relational analytical big data workloadsyou minimum big data software development technologies e g hadoop hive spark kafka exposure resourcecluster management technologies minimum year aws e g ec emr sns sqs aurora redshift various software technologiessolutions understand use data virtualization like denodo quickly identify opportunity recommend possible technical solutions utilize multiple development languagestools python spark hive build prototypes evaluate results effectiveness feasibility operationalize data ingestion dataanalytic tools enterprise use utilize tools available across aws servicesdevelop realtime data ingestion streamanalytic solutions leveraging technologies kafka apache spark nifi python hbase hadoop custom data pipeline development cloud locally hosted heavily within aws hadoop ecosystemsprovide support deployed data applications analytical models trusted advisor data scientists data consumers identifying data problems guiding issue resolution partner data engineers source data providers subject matter expertise analysis preparation specifications plans development data processes proper data governance policies followed implementing validating data lineage checks classification,bachelors computer science masters minimum design development deployment largescale distributed clouddeployed software services expected expert sql rdbms good modeling data relational analytical big workloadsyou technologies e g hadoop hive spark kafka exposure resourcecluster management year aws ec emr sns sqs aurora redshift various technologiessolutions understand use virtualization like denodo quickly identify opportunity recommend possible technical solutions utilize multiple languagestools python build prototypes evaluate results effectiveness feasibility operationalize ingestion dataanalytic tools enterprise available across servicesdevelop realtime streamanalytic leveraging apache nifi hbase custom pipeline cloud locally hosted heavily within ecosystemsprovide support deployed applications models trusted advisor scientists consumers identifying problems guiding issue resolution partner engineers source providers subject matter expertise analysis preparation specifications plans processes proper governance policies followed implementing validating lineage checks classification
326,"  Experience working in a Microsoft SQL Server environment, especially with SSIS, stored procedures and query development.  Knowledge of data warehousing best practices, concepts and processes.  Strong analytical and problem-solving skills, with demonstrated change management experience.  Demonstrated ability to set and meet project timelines and deliverables.  Effective interpersonal and communications skills with the ability to interact with various levels of personnel.  Must be flexible, organized, self-directed, able to prioritize multiple tasks, and able to manage a full workload.  Experienced in Microsoft Office and Microsoft Operating Systems.  Must be able to work in CCMCN's main office and travel to all required meetings Fluency in written and spoken English.    ",microsoft sql server especially ssis stored procedures query development data warehousing best practices concepts processes analytical problemsolving demonstrated change management demonstrated set meet project timelines deliverables effective interpersonal communications interact various levels personnel must flexible organized selfdirected able prioritize multiple tasks able manage full workload experienced microsoft office microsoft operating systems must able ccmcns main office travel meetings fluency written spoken english,microsoft sql server especially ssis stored procedures query development data warehousing best practices concepts processes analytical problemsolving demonstrated change management set meet project timelines deliverables effective interpersonal communications interact various levels personnel must flexible organized selfdirected able prioritize multiple tasks manage full workload experienced office operating systems ccmcns main travel meetings fluency written spoken english
327," Must have a solid understanding of data engineering, integration, and warehousing concepts and patterns.  Must have experience with design, build, and maintain batch and streaming data solutions at scale in both on-premises and cloud environments, specifically in the Hadoop ecosystem Youâre proficient with Linux operations and development, including basic commands and shell scripting You can demonstrate experience with DevOps methodologies and continuous integration/continuous delivery practices Must be fluent in Python, R, and Java Must have excellent experience command of SQL Must have good experience and knowledge with Data Modeling concepts.  You have a passion for data science and machine learning with a strong desire to develop your analysis and modeling skills    ",must solid understanding data engineering integration warehousing concepts patterns must design build maintain batch streaming data solutions scale onpremises cloud environments specifically hadoop ecosystem youre proficient linux operations development basic commands shell scripting demonstrate devops methodologies continuous integrationcontinuous delivery practices must fluent python r java must command sql must good data modeling concepts passion data science machine desire develop analysis modeling,must solid understanding data engineering integration warehousing concepts patterns design build maintain batch streaming solutions scale onpremises cloud environments specifically hadoop ecosystem youre proficient linux operations development basic commands shell scripting demonstrate devops methodologies continuous integrationcontinuous delivery practices fluent python r java command sql good modeling passion science machine desire develop analysis
328,"  Linux command line experience.  Python experience.  Working knowledge and experience with AWS, S3, RDS/Postgres.  Experience with Php / Laravel framework.  Experience with JIRA.  Experience working in an Agile/SCRUM environment.     Experience with Relational Database Experience with query tools like SQL Experience using a report designer such as Power BI Ability to work in a team environment.  Strong communication skills. ",linux command line python aws rdspostgres php laravel framework jira agilescrum relational database query tools like sql report designer power bi team communication,linux command line python aws rdspostgres php laravel framework jira agilescrum relational database query tools like sql report designer power bi team communication
329,"Seeking of 3-5+ years of experience with data analysis, data warehousing, and delivering reporting Fluent in at least SQL syntax  Read functions  Experience with Tableau, Power BI, or Looker Proficiency with MS Excel Experience with statistical models and methodologies Experience with eCommerce analysis  CLV, AOV, Retention Rate, etc  a plus Experience with Python, Javascript, and R are a plus Experience with Financial Management, Supply Chain, Warehouse Management, and Manufacturing Experience working with an eCommerce platform Bachelorâs Degree in Information Technology or Mathematics or Statistics, or related field preferred Excellent planning and project management skills Self-starter with a high level of initiative and strong sense of ownership Strong communication and interpersonal skills Experience working in the CPG industry preferred Experience with both B2C and B2B business models preferred     ",seeking data analysis data warehousing delivering reporting fluent least sql syntax read functions tableau power bi looker proficiency ms excel statistical models methodologies ecommerce analysis clv aov retention rate plus python javascript r plus financial management supply chain warehouse management manufacturing ecommerce platform bachelors degree information technology mathematics statistics planning project management selfstarter level initiative sense ownership communication interpersonal cpg industry bc bb business models,seeking data analysis warehousing delivering reporting fluent least sql syntax read functions tableau power bi looker proficiency ms excel statistical models methodologies ecommerce clv aov retention rate plus python javascript r financial management supply chain warehouse manufacturing platform bachelors degree information technology mathematics statistics planning project selfstarter level initiative sense ownership communication interpersonal cpg industry bc bb business
330," Clearance  Active TS/SCI with current Poly Education  Bachelorâs degree or equivalent  Master's preferred  Experience  A minimum of five years of related work experience  Minimum 5 years experience with Linux/Unix environments Strong software scripting skills in Python and other scripting languages  Bash, Perl, etc.   Strong understanding of RDBMS databases  PostgreSQL, Oracle, MySql, etc.   Prior experience working with the Git version-control system Strong systems engineering background Must be certified to meet DoD 8570 level IAT-II qualifications.  Security+ certification or CISSP preferred.    ",clearance active tssci current poly education bachelors degree masters minimum five minimum linuxunix environments software scripting python scripting languages bash perl understanding rdbms databases postgresql oracle mysql prior git versioncontrol systems engineering background must certified meet dod level iatii qualifications security certification cissp,clearance active tssci current poly education bachelors degree masters minimum five linuxunix environments software scripting python languages bash perl understanding rdbms databases postgresql oracle mysql prior git versioncontrol systems engineering background must certified meet dod level iatii qualifications security certification cissp
331,"Minimum of 3 years previous Consulting or client service delivery experience on Google GCP  DevOps on an GCP platform.  Multi-cloud experience a plus.    Proven ability to build, manage and foster a team-oriented environment Proven ability to work creatively and analytically in a problem-solving environment Desire to work in an information systems environment Excellent communication  written and oral  and interpersonal skills Excellent leadership and management skills",minimum previous consulting client service delivery google gcp devops gcp platform multicloud plus proven build manage foster teamoriented proven creatively analytically problemsolving desire information systems communication written oral interpersonal leadership management,minimum previous consulting client service delivery google gcp devops platform multicloud plus proven build manage foster teamoriented creatively analytically problemsolving desire information systems communication written oral interpersonal leadership management
332,"Minimum of a Bachelorâs degree in Computer Science, MIS or related degree and five  5  years of relevant development or engineering experience or combination of education, training and experience. Expert/Advanced level experience with ETL Tools, ODI preferably. Expert Level experience with Oracle as a Database Platform. Deep experience in SQL tuning, tuning ETL solutions, physical optimization of databases. Experience or understanding of programming languages like Python, Java, R etc. Experience or understanding of Cloud Data Platforms a plus. Strong understanding of Data Warehousing concepts. Financial Services Industry knowledge is a plus. May occasionally work a non-standard shift including nights and/or weekends and/or have on-call responsibilities.   Builds scalable and reliable Data Integration solutions which are flexible, scalable and elastic. Develops low latency Data Integration solutions to provision data near real time for multiple consumers. Collaborates with Data Engineers, Data Architects and Service developers to build optimal and efficient ETL and Database code. Produces dynamic, data driven solutions to support the strategic business goals. Focus on designing, building, and launching efficient and reliable data infrastructure to scale and compute to meet business objectives. Help develop an enterprise scale Data WarehouseDesign and develop new systems and tools to enable stakeholders to consume and understand data fasterSupports ETL processing. Provides on-call support of Data Integration processes on a rotating basis and other on-call as required. Produces dynamic, data driven solutions to support the strategic business goals. Performs other duties and responsibilities as assigned.   ",minimum bachelors degree computer science mis degree five relevant development engineering combination education training expertadvanced level etl tools odi preferably expert level oracle database platform deep sql tuning tuning etl solutions physical optimization databases understanding programming languages like python java r understanding cloud data platforms plus understanding data warehousing concepts financial services industry plus may occasionally nonstandard shift nights andor weekends andor oncall responsibilities builds scalable reliable data integration solutions flexible scalable elastic develops low latency data integration solutions provision data near real time multiple consumers collaborates data engineers data architects service developers build optimal efficient etl database code produces dynamic data driven solutions support strategic business goals focus designing building launching efficient reliable data infrastructure scale compute meet business objectives help develop enterprise scale data warehousedesign develop systems tools enable stakeholders consume understand data fastersupports etl processing provides oncall support data integration processes rotating basis oncall produces dynamic data driven solutions support strategic business goals performs duties responsibilities assigned,minimum bachelors degree computer science mis five relevant development engineering combination education training expertadvanced level etl tools odi preferably expert oracle database platform deep sql tuning solutions physical optimization databases understanding programming languages like python java r cloud data platforms plus warehousing concepts financial services industry may occasionally nonstandard shift nights andor weekends oncall responsibilities builds scalable reliable integration flexible elastic develops low latency provision near real time multiple consumers collaborates engineers architects service developers build optimal efficient code produces dynamic driven support strategic business goals focus designing building launching infrastructure scale compute meet objectives help develop enterprise warehousedesign systems enable stakeholders consume understand fastersupports processing provides processes rotating basis performs duties assigned
333," Must have a solid understanding of data engineering, integration, and warehousing concepts and patterns.  Must have experience with design, build, and maintain batch and streaming data solutions at scale in both on-premises and cloud environments, specifically in the Hadoop ecosystem Youâre proficient with Linux operations and development, including basic commands and shell scripting You can demonstrate experience with DevOps methodologies and continuous integration/continuous delivery practices Must be fluent in Python, R, and Java Must have excellent experience command of SQL Must have good experience and knowledge with Data Modeling concepts.  You have a passion for data science and machine learning with a strong desire to develop your analysis and modeling skills    ",must solid understanding data engineering integration warehousing concepts patterns must design build maintain batch streaming data solutions scale onpremises cloud environments specifically hadoop ecosystem youre proficient linux operations development basic commands shell scripting demonstrate devops methodologies continuous integrationcontinuous delivery practices must fluent python r java must command sql must good data modeling concepts passion data science machine desire develop analysis modeling,must solid understanding data engineering integration warehousing concepts patterns design build maintain batch streaming solutions scale onpremises cloud environments specifically hadoop ecosystem youre proficient linux operations development basic commands shell scripting demonstrate devops methodologies continuous integrationcontinuous delivery practices fluent python r java command sql good modeling passion science machine desire develop analysis
334,"     Must have a Data warehouse/Big Data background 3+ years experience with Hadoop 3+ years experience with Java 3+ years SQL experience 2+ years experience in AWS services  EMR, Glue, S3, Lambda, ect.   The ability to build CI/CD pipelines with large data sets and cloud technologies ",must data warehousebig data background hadoop java sql aws services emr glue lambda ect build cicd pipelines data sets cloud technologies,must data warehousebig background hadoop java sql aws services emr glue lambda ect build cicd pipelines sets cloud technologies
