,Corpus,Clean,UniqueClean
623," Additional experience in Postgres, Hadoop and Cassandra databases  Provides senior level technical and operational database administration.  Installs, maintains, develops and implements policies and procedures for ensuring the security, availability and integrity of the company databases and large data warehouse database environments.  Provides analysis and definitions of technical standards related to database resources.  Provides analysis and design function for new and existing systems.  Applies knowledge in the area of physical database design, performance and tuning, backup and recovery procedures in order to resolve database performance issues, database capacity issues, replication, and other distributed data issues.  Provide support resolving conversion and upgrade data issues.  Liaise with Project Managers, Business Analysts, Developers for the definition and clarification of requirements and to facilitate the progress on project tasks.  Performs other duties as assigned.  Participates in 24 x 7 on call rotation Understand and Adhere to all Corporate Policies to include but not limited to ACI Code of Ethics and Global Information Security.   Bachelor's degree in computer science, engineering or related field or equivalent experience 5 yearsâ database administration experience in SQL Server Experience working with multiple operating systems Experience monitoring and auditing procedures of databases Experience in database schema design Experience with database security administration, disaster recovery planning, High availability, systems performance monitoring and tuning",additional postgres hadoop cassandra databases provides senior level technical operational database administration installs maintains develops implements policies procedures ensuring security availability integrity company databases data warehouse database environments provides analysis definitions technical standards database resources provides analysis design function existing systems applies area physical database design performance tuning backup recovery procedures order resolve database performance issues database capacity issues replication distributed data issues support resolving conversion upgrade data issues liaise project managers business analysts developers definition clarification facilitate progress project tasks performs duties assigned participates x call rotation understand adhere corporate policies include limited aci code ethics global information security bachelors degree computer science engineering database administration sql server multiple operating systems monitoring auditing procedures databases database schema design database security administration disaster recovery planning availability systems performance monitoring tuning,additional postgres hadoop cassandra databases provides senior level technical operational database administration installs maintains develops implements policies procedures ensuring security availability integrity company data warehouse environments analysis definitions standards resources design function existing systems applies area physical performance tuning backup recovery order resolve issues capacity replication distributed support resolving conversion upgrade liaise project managers business analysts developers definition clarification facilitate progress tasks performs duties assigned participates x call rotation understand adhere corporate include limited aci code ethics global information bachelors degree computer science engineering sql server multiple operating monitoring auditing schema disaster planning
624,"High School diploma or equivalent required.  Bachelorâs Degree in MIS, Computer Science or equivalent work experience required.  Relevant technology certification is encouraged.    SSIS package troubleshooting.     ",school diploma bachelors degree mis computer science relevant technology certification encouraged ssis package troubleshooting,school diploma bachelors degree mis computer science relevant technology certification encouraged ssis package troubleshooting
625,"  Understands database structure and environmental relationships Knowledge of SQL coding language including PLSQL and T-SQL Excellent written and oral communication skills Ability to work independently, as well as a collaborative partner on a team.  Able to maintain knowledge of current technologies and techniques   Ensure all database servers are backed up in a way that meets the businessâs Recovery Point Objectives  RPO  Test backups to ensure we can meet the businessâ Recovery Time Objectives  RTO  Troubleshoot SQL Server service outages as they occur, including after-hours and weekends Configure SQL Server monitoring utilities to minimize false alarms Analyze and decide on technologies to use and methods to implement when new systems are bought in.  Install and configure new SQL Servers Deploy database change scripts provided by third party vendors Determine the best approach on server configuration changes, index/query changes, hardware purchases etc in case of any performance issues Document the companyâs database environment   5+ years MS SQL Server Administration experience required.  Successful track record in the hands-on support, monitoring, architecture, deploying, security, monitoring, performance and troubleshooting of MySQL Server instances.  Demonstrated knowledge of database maintenance, recovery, and failover handling Experience setting up automated deploys.   ",understands database structure environmental relationships sql coding language plsql tsql written oral communication independently well collaborative partner team able maintain current technologies techniques database servers backed way meets businesss recovery point objectives rpo test backups meet business recovery time objectives rto troubleshoot sql server service outages occur afterhours weekends configure sql server monitoring utilities minimize false alarms analyze decide technologies use methods implement systems bought install configure sql servers deploy database change scripts provided third party vendors determine best approach server configuration changes indexquery changes hardware purchases case performance issues document companys database ms sql server administration successful track record handson support monitoring architecture deploying security monitoring performance troubleshooting mysql server instances demonstrated database maintenance recovery failover handling setting automated deploys,understands database structure environmental relationships sql coding language plsql tsql written oral communication independently well collaborative partner team able maintain current technologies techniques servers backed way meets businesss recovery point objectives rpo test backups meet business time rto troubleshoot server service outages occur afterhours weekends configure monitoring utilities minimize false alarms analyze decide use methods implement systems bought install deploy change scripts provided third party vendors determine best approach configuration changes indexquery hardware purchases case performance issues document companys ms administration successful track record handson support architecture deploying security troubleshooting mysql instances demonstrated maintenance failover handling setting automated deploys
626,  Database Administration SQL    ,database administration sql,database administration sql
627,"  PostgreSQL MySQL MariaDB Oracle  versions 11g, 12c  Graph Databases  Neo4j, Stardog, Virtuoso  AWS RDS, Redshift   Manage and maintain databases including  Monitor databases and server activities Database backup and recovery Lead data migration efforts Strong written and oral communication skills Can work across development and operational environments Ability to multitask and manage multiple simultaneous high priorities a must   Undergraduate Degree or equivalent is preferred   PostgreSQL MySQL MariaDB Oracle  versions 11g, 12c  Graph Databases  Neo4j, Stardog, Virtuoso  AWS RDS, Redshift ",postgresql mysql mariadb oracle versions g c graph databases neoj stardog virtuoso aws rds redshift manage maintain databases monitor databases server activities database backup recovery lead data migration efforts written oral communication across development operational environments multitask manage multiple simultaneous priorities must undergraduate degree postgresql mysql mariadb oracle versions g c graph databases neoj stardog virtuoso aws rds redshift,postgresql mysql mariadb oracle versions g c graph databases neoj stardog virtuoso aws rds redshift manage maintain monitor server activities database backup recovery lead data migration efforts written oral communication across development operational environments multitask multiple simultaneous priorities must undergraduate degree
628, Database Administration  SQL    ,database administration sql,database administration sql
629,"Bachelorâs degree in Computer Science or related field Minimum 6 years of IT experience, including 5 years as a developer or DBA 7 year of MS SQL Server 2016/2014/2008 Database Administrator 7+ years of experience with Performance Tuning and Optimization  PTO  Demonstrated project management skills Experience using TFS for time management Strong interpersonal and communication skills Team player with good time-management skills    ",bachelors degree computer science minimum developer dba year ms sql server database administrator performance tuning optimization pto demonstrated project management tfs time management interpersonal communication team player good timemanagement,bachelors degree computer science minimum developer dba year ms sql server database administrator performance tuning optimization pto demonstrated project management tfs time interpersonal communication team player good timemanagement
630,"  Masters in Computer Science or related field 8+ years of in-depth SQL Server Database Administration experience Extensive experience of managing multiple MS SQL 2008/2012/2014/2016 servers on enterprise-class servers clusters running Windows 2003/2008/2012 Strong self-sufficiency and initiative working on Database projects Experience in leading and mentoring team members Practical experience in monitoring and tuning a database to provide a high availability service.  Experience with T-SQL, OLAP, DTS, SSIS and stored procedures.  Practical experience in managing internal and external Microsoft SQL Server database security Strong knowledge of Multi-Instance implementations and methodologies.  Experience with Replication, Log Shipping, Change Data Capture and Database Mirroring Knowledge of SQL Service Broker Understanding of High Availability, Business Continuity, and Disaster Recovery concepts as they relate to Open Systems architecture Experience on working with SQL Server in Amazon cloud or/and Azure platform is definitely a plus Experience of working with mysql database and knowledge of NoSQL databases  Responsible for ensuring availability and performance of all company databases.  Work to ensure that the proper hardware resources are allocated to the databases, and to ensure high resilience and performance tuning.  To proactively monitor the database systems to ensure secure services with minimum downtime.  Responsible for providing trend analysis to management team to enable them to make informed decisions regarding resource management.  Responsible for troubleshooting and problem solving SQL development issues.  Responsible for assisting developers to optimize, tune and enhance database queries Responsible for improvement and maintenance of all databases, to include rollout and upgrades.  Responsible for implementation and release of database changes according to agreed timescales and costs.  Responsible for proposing and implementing database architectural changes to make database infrastructure highly scalable and optimized Client operates a 24x7 environment.  On-call / off-hours deployments and support will be required.  To take on technical leadership responsibilities of database projects across various teams in the organization Responsible for mentoring developers on data modeling best practices and enabling them to come up with an optimized data model  ",masters computer science indepth sql server database administration extensive managing multiple ms sql servers enterpriseclass servers clusters running windows selfsufficiency initiative database projects leading mentoring team members practical monitoring tuning database availability service tsql olap dts ssis stored procedures practical managing internal external microsoft sql server database security multiinstance implementations methodologies replication log shipping change data capture database mirroring sql service broker understanding availability business continuity disaster recovery concepts relate open systems architecture sql server amazon cloud orand azure platform definitely plus mysql database nosql databases responsible ensuring availability performance company databases proper hardware resources allocated databases resilience performance tuning proactively monitor database systems secure services minimum downtime responsible providing trend analysis management team enable make informed decisions regarding resource management responsible troubleshooting problem solving sql development issues responsible assisting developers optimize tune enhance database queries responsible improvement maintenance databases include rollout upgrades responsible implementation release database changes according agreed timescales costs responsible proposing implementing database architectural changes make database infrastructure highly scalable optimized client operates x oncall offhours deployments support take technical leadership responsibilities database projects across various teams organization responsible mentoring developers data modeling best practices enabling come optimized data model,masters computer science indepth sql server database administration extensive managing multiple ms servers enterpriseclass clusters running windows selfsufficiency initiative projects leading mentoring team members practical monitoring tuning availability service tsql olap dts ssis stored procedures internal external microsoft security multiinstance implementations methodologies replication log shipping change data capture mirroring broker understanding business continuity disaster recovery concepts relate open systems architecture amazon cloud orand azure platform definitely plus mysql nosql databases responsible ensuring performance company proper hardware resources allocated resilience proactively monitor secure services minimum downtime providing trend analysis management enable make informed decisions regarding resource troubleshooting problem solving development issues assisting developers optimize tune enhance queries improvement maintenance include rollout upgrades implementation release changes according agreed timescales costs proposing implementing architectural infrastructure highly scalable optimized client operates x oncall offhours deployments support take technical leadership responsibilities across various teams organization modeling best practices enabling come model
631,"   Configure and maintain Oracle database servers Participate in the teamâs 24x7 on call rotation and provide occasional off-hours support when required Design and execute overall database architecture strategy, standards and practices as part of a team.  Proactively identify areas for optimization and troubleshoot database performance issues Work closely with Application Development team to ensure database changes adhere to best practices and are properly prioritized and scheduled.  Develop and optimize complex SQL and PLSQL code Manage database schema maintenance and migrations Improve service availability and scalability through tuning, automation, tools, and process Administer different technologies and tools like MongoDB, Postgres DB, AWS, QlikSense, OBIEE Implement and maintain database backup and recovery, disaster recovery procedures   Bachelorâs degree in Computer Science, Engineering, or related field  10+ years of Oracle database administration experience Oracle administration skills, preferably in a Linux/UNIX environment Understanding of backup and recovery concepts and Oracle RMAN Good knowledge of Oracle Data Guard implementation and support Ability to analyze and optimize complex SQL queries and PLSQL code Experience administering MongoDB, Amazon Web Services  AWS ",configure maintain oracle database servers participate teams x call rotation occasional offhours support design execute overall database architecture strategy standards practices part team proactively identify areas optimization troubleshoot database performance issues closely application development team database changes adhere best practices properly prioritized scheduled develop optimize complex sql plsql code manage database schema maintenance migrations improve service availability scalability tuning automation tools process administer different technologies tools like mongodb postgres db aws qliksense obiee implement maintain database backup recovery disaster recovery procedures bachelors degree computer science engineering oracle database administration oracle administration preferably linuxunix understanding backup recovery concepts oracle rman good oracle data guard implementation support analyze optimize complex sql queries plsql code administering mongodb amazon web services aws,configure maintain oracle database servers participate teams x call rotation occasional offhours support design execute overall architecture strategy standards practices part team proactively identify areas optimization troubleshoot performance issues closely application development changes adhere best properly prioritized scheduled develop optimize complex sql plsql code manage schema maintenance migrations improve service availability scalability tuning automation tools process administer different technologies like mongodb postgres db aws qliksense obiee implement backup recovery disaster procedures bachelors degree computer science engineering administration preferably linuxunix understanding concepts rman good data guard implementation analyze queries administering amazon web services
632,"While performing the duties of this job, the employee is regularly required to talk and hear.  The employee is regularly required to sit, stand and walk.  The employee is regularly required to use hands to key, handle, or feel and reach with hands and arms.  The employee is occasionally required to stoop, kneel, climb and/or crawl.  The employee must occasionally lift and/or move up to 10 pounds.  Specific vision abilities required by this job include close vision, distance vision, color vision, peripheral vision, depth perception and ability to adjust focus.    Design logical and physical databases or review description of changes to database design to understand how changes to be made affect physical database  how data is stored in terms of physical characteristics such as location, amount of space, and access method  Establish physical database parameters.  Code database descriptions and specify identifiers of database to database management system or direct others in coding database descriptions.  Establish, manage and coordinate the interoperability of organizational databases.  Recommend and manage user access level for each segment of one or more data items such as insert, replace, retrieve, or delete data.  Recommend and manage which users can access databases and what data can be accessed by user.  Test and correct errors, and refine changes to database.  Direct programmers, analysts and vendors to make changes to database management system.  Confer with co-workers to determine impact of database changes on other systems and staff cost for making changes to databases.  Install, test, maintain, and repair database systems and coordinates the software configuration on all desktop and laptop equipment.  Ensure that all database equipment is operating at a optimal level with proper security systems in place.  Recommend and implement changes as required.  Troubleshoot all back office database related problems.  Maintain current and accurate documentation of existing, previous and planned database designs.  Monitor ticket queues and serve as point of escalation for technical assistance.  Handling of telephone support tickets, and live telephone support for users when necessary.  Maintain current and accurate inventory of all database equipment and software, insuring that all equipment is in compliance with legal and corporate policies.  Provide regular updates to IT Director and other organization management of the current inventory and compliance status.  Review, monitor and make recommendations regarding database hardware, software and versions as well as other office equipment as it relates to databaseâs and their integration within the organization technology.  Coordinate with outside vendors to insure all databases and database equipment is operating properly and in an efficient, cost effective manner that is productive to the organization.  Adhere to all organization policies including those in regard to software distribution and license compliance.  Carry a cellular phone or live PDA device to provide 24/7 support for critical situations.  While calls outside of regular business hours are infrequent, response to such calls is expected unless advance notice of unavailability has been provided to the Director of Information Technology.  Document and where appropriate, design database architecture.  Develop database utilities and automated reporting.  Create shell scripts for task automation.  Create, test and execute data management languages.  Analyze and sustain capacity and performance requirements Analyze, consolidate and tune database for optimal efficiency Monitor systems and platforms for availability.  Oversee backup, clustering, mirroring, replication and failover Restore and recover corrupted databases Install and test upgrades and patches Implement security and encryption Evaluate and recommend new database technologies Perform other duties as assigned.   While performing the duties of this job, the employee is regularly required to talk and hear.  The employee is regularly required to sit, stand and walk.  The employee is regularly required to use hands to key, handle, or feel and reach with hands and arms.  The employee is occasionally required to stoop, kneel, climb and/or crawl.  The employee must occasionally lift and/or move up to 10 pounds.  Specific vision abilities required by this job include close vision, distance vision, color vision, peripheral vision, depth perception and ability to adjust focus.   ",performing duties job employee regularly talk hear employee regularly sit stand walk employee regularly use hands key handle feel reach hands arms employee occasionally stoop kneel climb andor crawl employee must occasionally lift andor move pounds specific vision abilities job include close vision distance vision color vision peripheral vision depth perception adjust focus design logical physical databases review description changes database design understand changes made affect physical database data stored terms physical characteristics location amount space access method establish physical database parameters code database descriptions specify identifiers database database management direct others coding database descriptions establish manage coordinate interoperability organizational databases recommend manage user access level segment one data items insert replace retrieve delete data recommend manage users access databases data accessed user test correct errors refine changes database direct programmers analysts vendors make changes database management confer coworkers determine impact database changes systems staff cost making changes databases install test maintain repair database systems coordinates software configuration desktop laptop equipment database equipment operating optimal level proper security systems place recommend implement changes troubleshoot back office database problems maintain current accurate documentation existing previous planned database designs monitor ticket queues serve point escalation technical assistance handling telephone support tickets live telephone support users necessary maintain current accurate inventory database equipment software insuring equipment compliance legal corporate policies regular updates director organization management current inventory compliance status review monitor make recommendations regarding database hardware software versions well office equipment relates databases integration within organization technology coordinate outside vendors insure databases database equipment operating properly efficient cost effective manner productive organization adhere organization policies regard software distribution license compliance carry cellular phone live pda device support critical situations calls outside regular business hours infrequent response calls expected unless advance notice unavailability provided director information technology document appropriate design database architecture develop database utilities automated reporting create shell scripts task automation create test execute data management languages analyze sustain capacity performance analyze consolidate tune database optimal efficiency monitor systems platforms availability oversee backup clustering mirroring replication failover restore recover corrupted databases install test upgrades patches implement security encryption evaluate recommend database technologies perform duties assigned performing duties job employee regularly talk hear employee regularly sit stand walk employee regularly use hands key handle feel reach hands arms employee occasionally stoop kneel climb andor crawl employee must occasionally lift andor move pounds specific vision abilities job include close vision distance vision color vision peripheral vision depth perception adjust focus,performing duties job employee regularly talk hear sit stand walk use hands key handle feel reach arms occasionally stoop kneel climb andor crawl must lift move pounds specific vision abilities include close distance color peripheral depth perception adjust focus design logical physical databases review description changes database understand made affect data stored terms characteristics location amount space access method establish parameters code descriptions specify identifiers management direct others coding manage coordinate interoperability organizational recommend user level segment one items insert replace retrieve delete users accessed test correct errors refine programmers analysts vendors make confer coworkers determine impact systems staff cost making install maintain repair coordinates software configuration desktop laptop equipment operating optimal proper security place implement troubleshoot back office problems current accurate documentation existing previous planned designs monitor ticket queues serve point escalation technical assistance handling telephone support tickets live necessary inventory insuring compliance legal corporate policies regular updates director organization status recommendations regarding hardware versions well relates integration within technology outside insure properly efficient effective manner productive adhere regard distribution license carry cellular phone pda device critical situations calls business hours infrequent response expected unless advance notice unavailability provided information document appropriate architecture develop utilities automated reporting create shell scripts task automation execute languages analyze sustain capacity performance consolidate tune efficiency platforms availability oversee backup clustering mirroring replication failover restore recover corrupted upgrades patches encryption evaluate technologies perform assigned
633," Experience as an administrator of SQL Server databases.  Advanced experience with Database Administration, Database Backup and Recovery, Database Performance Tuning Working knowledge of servers and clustering.  Knowledge of Database Cloud Technology, Windows Shell scripting Project management skills, strong communication skills, experienced in presenting to others, Multitasking, Technical Analysis, Time Management & Prioritization     ",administrator sql server databases advanced database administration database backup recovery database performance tuning servers clustering database cloud technology windows shell scripting project management communication experienced presenting others multitasking technical analysis time management prioritization,administrator sql server databases advanced database administration backup recovery performance tuning servers clustering cloud technology windows shell scripting project management communication experienced presenting others multitasking technical analysis time prioritization
634,"   Manage Oracle Server databases through multiple product lifecycle environments, from development to mission-critical production systems.  Configure and maintain database servers and processes, including monitoring of system health and performance, to ensure high levels of performance, availability, and security.  Install and configure new Oracle Servers with High Availability Options Independently analyze, solve, and correct issues in real time, providing problem resolution end-to-end.  Refine and automate regular processes, track issues, and document changes Assist developers with complex query tuning and schema refinement.  Ensure all database servers are backed up in a way that meets the businessâs Recovery Point Objectives  RPO  Test backups to ensure we can meet the business' Recovery Time Objectives  RTO  Provide 24x7 support for critical production systems.  Design, implement and document Disaster Recovery strategies for critical business servers.  Share domain and technical expertise, providing technical mentorship and cross-training to other peers and team members Design & implement databases in accordance to end users information needs and views.  Refine logical design so that it can be translated into a specific data model.  Monitor database performance and manage parameters to provide fast query responses.  Apply patched and version when required to keep database up to date.  Provide proactive and reactive data management support and training to users.  Carry out capacity planning.    ",manage oracle server databases multiple product lifecycle environments development missioncritical production systems configure maintain database servers processes monitoring health performance levels performance availability security install configure oracle servers availability options independently analyze solve correct issues real time providing problem resolution endtoend refine automate regular processes track issues document changes assist developers complex query tuning schema refinement database servers backed way meets businesss recovery point objectives rpo test backups meet business recovery time objectives rto x support critical production systems design implement document disaster recovery strategies critical business servers share domain technical expertise providing technical mentorship crosstraining peers team members design implement databases accordance end users information needs views refine logical design translated specific data model monitor database performance manage parameters fast query responses apply patched version keep database date proactive reactive data management support training users carry capacity planning,manage oracle server databases multiple product lifecycle environments development missioncritical production systems configure maintain database servers processes monitoring health performance levels availability security install options independently analyze solve correct issues real time providing problem resolution endtoend refine automate regular track document changes assist developers complex query tuning schema refinement backed way meets businesss recovery point objectives rpo test backups meet business rto x support critical design implement disaster strategies share domain technical expertise mentorship crosstraining peers team members accordance end users information needs views logical translated specific data model monitor parameters fast responses apply patched version keep date proactive reactive management training carry capacity planning
635," Motivated self-starter with an entrepreneurial spirit Strong communicator  written and verbal  and listener Possesses diplomacy and the cooperative style necessary to interface effectively with all personalities and across functional disciplines Proven ability to effectively sell ideas and build consensus at all levels within the organization Strong analytical skills with ability to define, collect, analyze data, establish facts, draw valid conclusions, and make fact-based decisions Handling multiple tasks and balancing multiple objectives, while consistently ensuring that highest priority commitments are delivered on schedule Responsible for Oracle E-Business Suite administration, installation, maintenance and support Supporting EBS 12. 2 Application and 11g/12C/18C Database Responsible for OEM Grid Control  OAM Pack suite , Oracle WebLogic, Oracle SOA Suite Configure and maintain Load balancing/SSL across the middle tiers Configure and maintain Oracle Endeca for EBS Configure and maintain Isupplier, iProcurement and iExpense.  Congure and support Concurrent Manager  OPP , Form server Configure/tune  enhance performance  of PCP Configure/maintain SSO for EBS Working on ticketing system and tool on production/development EBS Database/Application issues.  Coordination with Oracle, Application Support team, Unix/Linux/storage and other Application interface teams.  Perform Patching, cloning, taking backups, managing archives and regular maintenance activities Customer facing and ability to clearly explain technical matters.  DBA support for Oracle production, disaster recovery and non-production environments, including new database server installation and configurations, minor/major upgrades, system certifications, and implementations.  Develop and Support high availability  HA  solutions such as RAC  or RAC1 node , Data Guard, Log Shipping, Replication etc.  Database deployments on Windows, Cloud, and Linux platforms.  Develop and document database policies, procedures, and standards.  Automate database installation, configuration, management standards, and procedures based on industry best practices.  Improve uptime and reduce unplanned downtime through automation and proactive monitoring.  Establish and maintain access controls and security for all database environments  including CIS benchmarks .  Proactively maintain database systems at the latest security patch levels.  Provide support to our DBA operations team and our application teams.  Assist operations team in database installations, including troubleshooting, problem resolution, and on-call after hours and weekend support if needed.  Mentor/Train our DBA operations team in the installation, configuration, and maintenance of databases, provide knowledge transfer on a regular basis.  Develop best practices and enforce these standards across the team Remain up to date with developments and trends in the EBS arena.  A Bachelorâs Degree in Computer Information Systems or Computer Science is preferred.  Must have formal training on Oracle EBS.  Please refer to IPMP manual for competence descriptions",motivated selfstarter entrepreneurial spirit communicator written verbal listener possesses diplomacy cooperative style necessary interface effectively personalities across functional disciplines proven effectively sell ideas build consensus levels within organization analytical define collect analyze data establish facts draw valid conclusions make factbased decisions handling multiple tasks balancing multiple objectives consistently ensuring highest priority commitments delivered schedule responsible oracle ebusiness suite administration installation maintenance support supporting ebs application gcc database responsible oem grid control oam pack suite oracle weblogic oracle soa suite configure maintain load balancingssl across middle tiers configure maintain oracle endeca ebs configure maintain isupplier iprocurement iexpense congure support concurrent manager opp form server configuretune enhance performance pcp configuremaintain sso ebs ticketing tool productiondevelopment ebs databaseapplication issues coordination oracle application support team unixlinuxstorage application interface teams perform patching cloning taking backups managing archives regular maintenance activities customer facing clearly explain technical matters dba support oracle production disaster recovery nonproduction environments database server installation configurations minormajor upgrades certifications implementations develop support availability ha solutions rac rac node data guard log shipping replication database deployments windows cloud linux platforms develop document database policies procedures standards automate database installation configuration management standards procedures based industry best practices improve uptime reduce unplanned downtime automation proactive monitoring establish maintain access controls security database environments cis benchmarks proactively maintain database systems latest security patch levels support dba operations team application teams assist operations team database installations troubleshooting problem resolution oncall hours weekend support needed mentortrain dba operations team installation configuration maintenance databases transfer regular basis develop best practices enforce standards across team remain date developments trends ebs arena bachelors degree computer information systems computer science must formal training oracle ebs please refer ipmp manual competence descriptions,motivated selfstarter entrepreneurial spirit communicator written verbal listener possesses diplomacy cooperative style necessary interface effectively personalities across functional disciplines proven sell ideas build consensus levels within organization analytical define collect analyze data establish facts draw valid conclusions make factbased decisions handling multiple tasks balancing objectives consistently ensuring highest priority commitments delivered schedule responsible oracle ebusiness suite administration installation maintenance support supporting ebs application gcc database oem grid control oam pack weblogic soa configure maintain load balancingssl middle tiers endeca isupplier iprocurement iexpense congure concurrent manager opp form server configuretune enhance performance pcp configuremaintain sso ticketing tool productiondevelopment databaseapplication issues coordination team unixlinuxstorage teams perform patching cloning taking backups managing archives regular activities customer facing clearly explain technical matters dba production disaster recovery nonproduction environments configurations minormajor upgrades certifications implementations develop availability ha solutions rac node guard log shipping replication deployments windows cloud linux platforms document policies procedures standards automate configuration management based industry best practices improve uptime reduce unplanned downtime automation proactive monitoring access controls security cis benchmarks proactively systems latest patch operations assist installations troubleshooting problem resolution oncall hours weekend needed mentortrain databases transfer basis enforce remain date developments trends arena bachelors degree computer information science must formal training please refer ipmp manual competence descriptions
636," Bachelorâs degree or equivalent 6+ years of enterprise Oracle DBA experience Excellent database modeling, database tuning, SQL query tuning, and PL/SQL coding skills Experience with Oracle-specific tools and technologies such as Data Guard, RMAN, OEM, and other enterprise DB options Experience with non-Oracle tools and technologies, including PostgreSQL, Solr, Mongo DB, Google Cloud Datastore, and BigQuery Experience in working with OLTP and Data Warehouse systems Ability to quickly diagnose and resolve issues Experience working in a 24x7 production environment Experience with Oracle eBusiness Suite R12 is a plus   Design, architect, and build scalable on-prem and cloud-based database and data storage solutions working closely with other members of the Technology team Lead the research, testing, and adoption of new technologies and approaches for improving performance, availability, scalability, and security of database systems to meet business needs Collaborate closely with our development teams to optimize their use of database platforms and continuously improve the applications and services Manage and evolve a dynamic multi-terabyte data warehouse environment Ensure the quality, consistency and security of company data and database systems in accordance with best practices and regulatory requirements Perform traditional DBA duties such as upgrades, patching, environment cloning, implementing backup/recovery and monitoring procedures, capacity planning, website fail-over, etc.  Provide on-call support on a rotational basis.  Our systems are stable and the pages go off infrequently  ",bachelors degree enterprise oracle dba database modeling database tuning sql query tuning plsql coding oraclespecific tools technologies data guard rman oem enterprise db options nonoracle tools technologies postgresql solr mongo db google cloud datastore bigquery oltp data warehouse systems quickly diagnose resolve issues x production oracle ebusiness suite r plus design architect build scalable onprem cloudbased database data storage solutions closely members technology team lead research testing adoption technologies approaches improving performance availability scalability security database systems meet business needs collaborate closely development teams optimize use database platforms continuously improve applications services manage evolve dynamic multiterabyte data warehouse consistency security company data database systems accordance best practices regulatory perform traditional dba duties upgrades patching cloning implementing backuprecovery monitoring procedures capacity planning website failover oncall support rotational basis systems stable pages go infrequently,bachelors degree enterprise oracle dba database modeling tuning sql query plsql coding oraclespecific tools technologies data guard rman oem db options nonoracle postgresql solr mongo google cloud datastore bigquery oltp warehouse systems quickly diagnose resolve issues x production ebusiness suite r plus design architect build scalable onprem cloudbased storage solutions closely members technology team lead research testing adoption approaches improving performance availability scalability security meet business needs collaborate development teams optimize use platforms continuously improve applications services manage evolve dynamic multiterabyte consistency company accordance best practices regulatory perform traditional duties upgrades patching cloning implementing backuprecovery monitoring procedures capacity planning website failover oncall support rotational basis stable pages go infrequently
637,7+ years of Oracle DBA experience 4+ years of experience with performance tuning 3+ years of experience tuning SQL queries.  3+ years of experience with Oracle PL/SQL scripting 3+ years of experience developing Unix Shell scripts and setting up cronjobs Limited immigration sponsorship may be available.     ,oracle dba performance tuning tuning sql queries oracle plsql scripting developing unix shell scripts setting cronjobs limited immigration sponsorship may available,oracle dba performance tuning sql queries plsql scripting developing unix shell scripts setting cronjobs limited immigration sponsorship may available
638," Typically requires a minimum of 5 years of related experience with a Bachelor's degree; or 3 years and a Master's degree; or a PhD without experience; or equivalent work experience.     Plans computerized databases, including base definition, structure, documentation, long-range requirements, operational guidelines and protection.  Ensures accuracy and completeness of data in master files and various support tools, such as base dictionaries.  Establishes and maintains security and integrity controls.  Formulates and monitors policies, procedures and standards relating to database management.  Proposes and implements enhancements that will improve the performance and reliability of the system.  May be internal or client-focused, working in conjunction with Professional Services and outsourcing functions.  As a seasoned, experienced professional with a full understanding of area of specialization, he/she resolves a wide range of issues in creative ways.  Works on problems of diverse scope where analysis of data requires evaluation of identifiable factors.  Demonstrates good judgment in selecting methods and techniques for obtaining solutions.  Networks with senior internal and external personnel in own area of expertise.    ",typically requires minimum bachelors degree masters degree phd without plans computerized databases base definition structure documentation longrange operational guidelines protection ensures accuracy completeness data master files various support tools base dictionaries establishes maintains security integrity controls formulates monitors policies procedures standards relating database management proposes implements enhancements improve performance reliability may internal clientfocused conjunction professional services outsourcing functions seasoned experienced professional full understanding area specialization heshe resolves wide range issues creative ways works problems diverse scope analysis data requires evaluation identifiable factors demonstrates good judgment selecting methods techniques obtaining solutions networks senior internal external personnel area expertise,typically requires minimum bachelors degree masters phd without plans computerized databases base definition structure documentation longrange operational guidelines protection ensures accuracy completeness data master files various support tools dictionaries establishes maintains security integrity controls formulates monitors policies procedures standards relating database management proposes implements enhancements improve performance reliability may internal clientfocused conjunction professional services outsourcing functions seasoned experienced full understanding area specialization heshe resolves wide range issues creative ways works problems diverse scope analysis evaluation identifiable factors demonstrates good judgment selecting methods techniques obtaining solutions networks senior external personnel expertise
